Time,Low,High
-22.4,1.64382728,0
-22.38321667,1.548250358,0
-22.36643333,1.520097078,0
-22.34965,1.359869559,0
-22.33286667,1.231983653,0
-22.31608333,1.323343893,0
-22.2993,1.386299419,0
-22.28251667,1.480664743,0
-22.26573333,1.51268005,0
-22.24895,1.520295714,0
-22.23216667,1.449018484,0
-22.21538333,1.428301864,0
-22.1986,1.453070905,0
-22.18181667,1.376206817,0
-22.16503333,1.502791497,0
-22.14825,1.443458732,0
-22.13146667,1.435034102,0
-22.11468333,1.462154426,0
-22.0979,1.405087944,0
-22.08111667,1.408515803,0
-22.06433333,1.329458981,0
-22.04755,1.348828332,0
-22.03076667,1.545080385,0
-22.01398333,1.653676928,0
-21.9972,1.862694154,0
-21.98041667,1.951257109,0
-21.96363333,1.661196832,0
-21.94685,1.576205815,0
-21.93006667,1.424321377,0
-21.91328333,1.322926439,0
-21.8965,1.48110207,0
-21.87971667,1.634646612,0
-21.86293333,1.65077043,0
-21.84615,1.571814419,0
-21.82936667,1.639479639,0
-21.81258333,1.396915459,0
-21.7958,1.195026929,0
-21.77901667,1.234299306,0
-21.76223333,1.109788077,0
-21.74545,1.224477163,0
-21.72866667,1.033856791,0
-21.71188333,1.176484511,0
-21.6951,1.288126632,0
-21.67831667,1.177800382,0
-21.66153333,1.159312268,0
-21.64475,1.35053584,0
-21.62796667,1.37388705,0
-21.61118333,1.381086912,0
-21.5944,1.346484821,0
-21.57761667,1.411828177,0
-21.56083333,1.530872828,0
-21.54405,1.765380269,0
-21.52726667,1.54014706,0
-21.51048333,1.55277796,0
-21.4937,1.597717165,0
-21.47691667,1.748765454,0
-21.46013333,1.574896038,0
-21.44335,1.708065215,0
-21.42656667,1.629866094,0
-21.40978333,1.726431697,0
-21.393,1.918400963,0
-21.37621667,2.001628793,0
-21.35943333,1.930877628,0
-21.34265,1.826157018,0
-21.32586667,1.741910569,0
-21.30908333,1.773460231,0
-21.2923,1.671340896,0
-21.27551667,1.718393409,0
-21.25873333,1.567973725,0
-21.24195,1.386648239,0
-21.22516667,1.503000514,0
-21.20838333,1.512698638,0
-21.1916,1.448671992,0
-21.17481667,1.420716248,0
-21.15803333,1.320972647,0
-21.14125,1.391422813,0
-21.12446667,1.356951887,0
-21.10768333,1.668068609,0
-21.0909,1.534241728,0
-21.07411667,1.358550862,0
-21.05733333,1.44351189,0
-21.04055,1.514705139,0
-21.02376667,1.457297328,0
-21.00698333,1.584764562,0
-20.9902,1.475352476,0
-20.97341667,1.639877264,0
-20.95663333,1.564131316,0
-20.93985,1.543977319,0
-20.92306667,1.518243497,0
-20.90628333,1.471408198,0
-20.8895,1.473956192,0
-20.87271667,1.601747707,0
-20.85593333,1.621818399,0
-20.83915,1.521458177,0
-20.82236667,1.48634605,0
-20.80558333,1.461457223,0
-20.7888,1.478578178,0
-20.77201667,1.412879997,0
-20.75523333,1.57276611,0
-20.73845,1.434134812,0
-20.72166667,1.581585534,0
-20.70488333,1.452859367,0
-20.6881,1.482276054,0
-20.67131667,1.620871478,0
-20.65453333,1.587234848,0
-20.63775,1.570716556,0
-20.62096667,1.552342338,0
-20.60418333,1.435062914,0
-20.5874,1.442333199,0
-20.57061667,1.461677024,0
-20.55383333,1.506807387,0
-20.53705,1.506764439,0
-20.52026667,1.368237302,0
-20.50348333,1.31365969,0
-20.4867,1.260527233,0
-20.46991667,1.405833029,0
-20.45313333,1.315719189,0
-20.43635,1.30966598,0
-20.41956667,1.363037134,0
-20.40278333,1.384368339,0
-20.386,1.376018828,0
-20.36921667,1.526131171,0
-20.35243333,1.494917925,0
-20.33565,1.57192603,0
-20.31886667,1.585476729,0
-20.30208333,1.663641507,0
-20.2853,1.666082591,0
-20.26851667,1.592501538,0
-20.25173333,1.562113787,0
-20.23495,1.601874632,0
-20.21816667,1.662553877,0
-20.20138333,1.644415968,0
-20.1846,1.654587773,0
-20.16781667,1.594383755,0
-20.15103333,1.632037431,0
-20.13425,1.523382704,0
-20.11746667,1.361813434,0
-20.10068333,1.406066898,0
-20.0839,1.399520887,0
-20.06711667,1.524072028,0
-20.05033333,1.40398142,0
-20.03355,1.522360144,0
-20.01676667,1.485357786,0
-19.99998333,1.555893962,0
-19.9832,1.524797298,0
-19.96641667,1.482904019,0
-19.94963333,1.526576569,0
-19.93285,1.499979283,0
-19.91606667,1.550165959,0
-19.89928333,1.517895342,0
-19.8825,1.541152464,0
-19.86571667,1.544021177,0
-19.84893333,1.531563055,0
-19.83215,1.616189146,0
-19.81536667,1.551375899,0
-19.79858333,1.690583799,0
-19.7818,1.623119533,0
-19.76501667,1.61591438,0
-19.74823333,1.561807714,0
-19.73145,1.581963076,0
-19.71466667,1.507354604,0
-19.69788333,1.449936049,0
-19.6811,1.445065889,0
-19.66431667,1.63589037,0
-19.64753333,1.696879043,0
-19.63075,1.691761415,0
-19.61396667,1.637407314,0
-19.59718333,1.696644202,0
-19.5804,1.736276963,0
-19.56361667,1.647729023,0
-19.54683333,1.593939434,0
-19.53005,1.571734426,0
-19.51326667,1.628393253,0
-19.49648333,1.600392664,0
-19.4797,1.580935273,0
-19.46291667,1.592001511,0
-19.44613333,1.539169826,0
-19.42935,1.55169576,0
-19.41256667,1.447817218,0
-19.39578333,1.54623431,0
-19.379,1.57433279,0
-19.36221667,1.47203021,0
-19.34543333,1.422680459,0
-19.32865,1.196752029,0
-19.31186667,1.239347314,0
-19.29508333,1.449264341,0
-19.2783,1.476027804,0
-19.26151667,1.368589295,0
-19.24473333,1.380934961,0
-19.22795,1.457966712,0
-19.21116667,1.44359097,0
-19.19438333,1.405290661,0
-19.1776,1.46316929,0
-19.16081667,1.559589141,0
-19.14403333,1.604464935,0
-19.12725,1.681405577,0
-19.11046667,1.662413472,0
-19.09368333,1.662675483,0
-19.0769,1.738061734,0
-19.06011667,1.765052272,0
-19.04333333,1.681509486,0
-19.02655,1.573989959,0
-19.00976667,1.527086846,0
-18.99298333,1.371086147,0
-18.9762,1.137637829,0
-18.95941667,1.037099665,0
-18.94263333,1.238414424,0
-18.92585,1.362723059,0
-18.90906667,1.435802508,0
-18.89228333,1.601653167,0
-18.8755,1.629883744,0
-18.85871667,1.397469468,0
-18.84193333,1.386603523,0
-18.82515,1.35251572,0
-18.80836667,1.246821633,0
-18.79158333,1.383792567,0
-18.7748,1.444556253,0
-18.75801667,1.570329678,0
-18.74123333,1.485355894,0
-18.72445,1.599306896,0
-18.70766667,1.60415288,0
-18.69088333,1.598878083,0
-18.6741,1.683888367,0
-18.65731667,1.612464217,0
-18.64053333,1.622723197,0
-18.62375,1.559394829,0
-18.60696667,1.567703491,0
-18.59018333,1.527951278,0
-18.5734,1.408815809,0
-18.55661667,1.413813702,0
-18.53983333,1.392110899,0
-18.52305,1.515584347,0
-18.50626667,1.554592656,0
-18.48948333,1.576925879,0
-18.4727,1.601051704,0
-18.45591667,1.440960155,0
-18.43913333,1.354617282,0
-18.42235,1.608361507,0
-18.40556667,1.677538202,0
-18.38878333,1.653061366,0
-18.372,1.582065916,0
-18.35521667,1.666331638,0
-18.33843333,1.55016906,0
-18.32165,1.488941745,0
-18.30486667,1.692819222,0
-18.28808333,1.547485484,0
-18.2713,1.525182278,0
-18.25451667,1.45550981,0
-18.23773333,1.507761668,0
-18.22095,1.445604403,0
-18.20416667,1.591018284,0
-18.18738333,1.671015416,0
-18.1706,1.695934791,0
-18.15381667,1.737298497,0
-18.13703333,1.776524118,0
-18.12025,1.806091067,0
-18.10346667,1.863371204,0
-18.08668333,1.904047558,0
-18.0699,1.762295288,0
-18.05311667,1.449561476,0
-18.03633333,1.52516409,0
-18.01955,1.589454863,0
-18.00276667,1.526004458,0
-17.98598333,1.46976548,0
-17.9692,1.436606086,0
-17.95241667,1.40998527,0
-17.93563333,1.556045221,0
-17.91885,1.618588429,0
-17.90206667,1.666310449,0
-17.88528333,1.728595566,0
-17.8685,1.85198259,0
-17.85171667,1.80259177,0
-17.83493333,1.654048668,0
-17.81815,1.611015043,0
-17.80136667,1.598173167,0
-17.78458333,1.530191358,0
-17.7678,1.482059313,0
-17.75101667,1.383308212,0
-17.73423333,1.444599904,0
-17.71745,1.546575473,0
-17.70066667,1.743016386,0
-17.68388333,1.673142686,0
-17.6671,1.686342906,0
-17.65031667,1.638197259,0
-17.63353333,1.623893032,0
-17.61675,1.669546778,0
-17.59996667,1.641244557,0
-17.58318333,1.613120014,0
-17.5664,1.731751097,0
-17.54961667,1.658575571,0
-17.53283333,1.63504179,0
-17.51605,1.697991947,0
-17.49926667,1.682106368,0
-17.48248333,1.498844413,0
-17.4657,1.452439569,0
-17.44891667,1.409151353,0
-17.43213333,1.488873195,0
-17.41535,1.519094249,0
-17.39856667,1.566103585,0
-17.38178333,1.561559821,0
-17.365,1.545633594,0
-17.34821667,1.574473568,0
-17.33143333,1.51333636,0
-17.31465,1.545070476,0
-17.29786667,1.57657087,0
-17.28108333,1.579147231,0
-17.2643,1.646443412,0
-17.24751667,1.679226388,0
-17.23073333,1.791814811,0
-17.21395,1.89449863,0
-17.19716667,1.811357215,0
-17.18038333,1.778676651,0
-17.1636,1.755133442,0
-17.14681667,1.913483752,0
-17.13003333,1.823498194,0
-17.11325,1.747263707,0
-17.09646667,1.734079908,0
-17.07968333,1.731388484,0
-17.0629,1.579714409,0
-17.04611667,1.584066732,0
-17.02933333,1.662910812,0
-17.01255,1.54862638,0
-16.99576667,1.540490818,0
-16.97898333,1.516306398,0
-16.9622,1.378941071,0
-16.94541667,1.305684132,0
-16.92863333,1.336262974,0
-16.91185,1.416053576,0
-16.89506667,1.430381884,0
-16.87828333,1.518743403,0
-16.8615,1.575094876,0
-16.84471667,1.547403216,0
-16.82793333,1.505894059,0
-16.81115,1.461411792,0
-16.79436667,1.452585513,0
-16.77758333,1.46026495,0
-16.7608,1.458214826,0
-16.74401667,1.478228953,0
-16.72723333,1.385061497,0
-16.71045,1.43779642,0
-16.69366667,1.307855365,0
-16.67688333,1.376418009,0
-16.6601,1.450258095,0
-16.64331667,1.566435549,0
-16.62653333,1.637603541,0
-16.60975,1.581836155,0
-16.59296667,1.582373213,0
-16.57618333,1.480645642,0
-16.5594,1.304660189,0
-16.54261667,1.57221703,0
-16.52583333,1.511166942,0
-16.50905,1.501323733,0
-16.49226667,1.57029998,0
-16.47548333,1.580397085,0
-16.4587,1.693813863,0
-16.44191667,1.678438268,0
-16.42513333,1.662886841,0
-16.40835,1.549931346,0
-16.39156667,1.509000187,0
-16.37478333,1.637222822,0
-16.358,1.566521399,0
-16.34121667,1.652303668,0
-16.32443333,1.754822847,0
-16.30765,1.586321192,0
-16.29086667,1.660861643,0
-16.27408333,1.656874369,0
-16.2573,1.632695941,0
-16.24051667,1.546426372,0
-16.22373333,1.596795856,0
-16.20695,1.495059728,0
-16.19016667,1.630723302,0
-16.17338333,1.472581325,0
-16.1566,1.532397809,0
-16.13981667,1.436634649,0
-16.12303333,1.655257499,0
-16.10625,1.669215624,0
-16.08946667,1.695933225,0
-16.07268333,1.76873096,0
-16.0559,1.79532793,0
-16.03911667,1.749591549,0
-16.02233333,1.650563333,0
-16.00555,1.68963866,0
-15.98876667,1.654119321,0
-15.97198333,1.708225244,0
-15.9552,1.668348048,0
-15.93841667,1.687904314,0
-15.92163333,1.464422372,0
-15.90485,1.598913219,0
-15.88806667,1.585295407,0
-15.87128333,1.652588331,0
-15.8545,1.702146835,0
-15.83771667,1.71117414,0
-15.82093333,1.622569459,0
-15.80415,1.642115824,0
-15.78736667,1.700004934,0
-15.77058333,1.688725835,0
-15.7538,1.78179024,0
-15.73701667,1.565269227,0
-15.72023333,1.673827727,0
-15.70345,1.705091543,0
-15.68666667,1.687514614,0
-15.66988333,1.657060247,0
-15.6531,1.626147154,0
-15.63631667,1.712793299,0
-15.61953333,1.626051381,0
-15.60275,1.686008846,0
-15.58596667,1.725957351,0
-15.56918333,1.664460764,0
-15.5524,1.712302789,0
-15.53561667,1.700470337,0
